FID,the_geom,CODE_REG,Nom,Famille
"ensembles_familles_paysages.1,""MULTIPOLYGON (((246873.63457633666 6867801.232776223, 248052.94949389593 6867424.76735931, 249275.99635779014 6867414.884710338, 250784.42106827535 6867402.694417808, 251846.0427676242 6867597.9678168185, 252255.37294337543 6867798.512225917, 252744.92218351283 6867835.324310024, 253397.21485031297 6867830.049351928, 253764.12944335042 6867827.0820362875, 254132.36259338766 6867987.187092498, 254419.38876144128 6868188.719781864, 255072.0113679478 6868224.212000388, 255682.87689141423 6868137.7292191805, 256048.47299573058 6867971.68873286, 256414.0691743468 6867805.648166616, 257108.1195845651 6867922.345820232, 257558.54920784157 6868163.326512111, 258086.68635784782 6869061.889391689, 258359.9697966737 6868795.420758123, 260087.497578958 6868127.847835984, 260474.01529651572 6868097.735542991, 262005.2638186587 6867998.39208814, 262692.59461767436 6868338.610614986, 263033.4631916973 6868224.919578929, 264050.71855671407 6867099.379512449, 263622.8342557133 6865722.708380159, 263782.86103617493 6864627.098248242, 262909.70646570483 6863923.615094386, 262923.54886343726 6863534.747103538, 264104.7343808291 6862660.724659841, 264552.83654532075 6861596.762599443, 266876.73223165673 6860281.752419191, 267396.3332793806 6857681.1750810435, 268194.1450927933 6857454.470845316, 268110.2825113165 6857110.575079427, 267862.70234382193 6856745.647090015, 267324.79364201427 6855771.51455054, 266705.0198114802 6854757.275793148, 266495.56728878827 6854065.875594963, 266489.2942032138 6853291.288402678, 266484.6718994973 6852720.540192807, 266357.08572737983 6852069.248084491, 266108.8472125719 6851622.785871858, 265819.1807016644 6851095.118752444, 265774.7813993099 6850647.004915067, 265728.0708710377 6849913.517998044, 265682.0207664389 6849261.565451972, 265595.2026934549 6848609.942585004, 265305.20695398113 6848041.507181987, 264729.5084145244 6847434.615536754, 264193.917851491 6846745.858289924, 263658.72425569367 6846106.022620458, 262715.46011816204 6845420.568214117, 262224.26994490606 6845179.924902154, 260958.49787160964 6844945.554630714, 259775.2512811661 6844832.825567775, 258388.82770615508 6844803.280976556, 257247.33913553786 6844812.519765194, 256349.46607357886 6844697.471396714, 255735.64597519272 6844417.044548071, 255284.2362097351 6844053.763669255, 254543.16788108472 6843162.813386205, 254538.55103470304 6842592.069313346, 254533.27461381775 6841939.790590729, 254610.85179748363 6841449.922283012, 254683.81207609095 6840389.311053283, 254882.37165060925 6839735.385207931, 255203.56240825116 6839121.237659191, 255647.05380787718 6838506.0985464165, 256819.0753878294 6837232.744287594, 257381.80927400768 6836538.037261539, 257384.20690604864 6836535.077347595, 256975.2155087301 6836375.3080186825, 256370.74004922167 6836241.57908863, 255557.0468318477 6836452.010947646, 254417.87573621003 6836746.614635229, 253645.27879659616 6836997.48293915, 252344.3574876121 6837456.472501329, 250719.60564541316 6838203.468938712, 249908.87757620873 6838780.803200029, 248979.802835043 6839848.332109569, 248011.6059910218 6841120.025181885, 247365.2614984181 6841859.107689633, 246390.80067677045 6842356.220176463, 245047.4566774025 6842611.69050229, 244232.76965177007 6842699.80994771, 243457.8616372404 6842665.297556376, 242559.3343027305 6842468.702531635, 241945.5195873747 6842188.267670053, 241125.89281214168 6841664.874027655, 240715.58591573226 6841342.025917947, 239980.4582150642 6841184.879948614, 239491.58059728896 6841229.596146955, 239044.12864830857 6841355.517520384, 238515.80049969978 6841563.631728326, 237947.69255584473 6841894.376612841, 237379.2553823038 6842184.35394835, 236606.65228863765 6842435.208499796, 236036.56868027872 6842521.348313794, 235276.35601796367 6842527.4819149105, 234972.4804615103 6843027.327617344, 233797.79552382906 6843974.514626704, 233232.64585863694 6844672.163861075, 232670.45710309542 6845736.719966424, 232352.2143567953 6846717.768890572, 232196.71210272663 6847656.73572182, 231968.2289391213 6849656.316184945, 232014.26071514538 6850308.268205652, 232141.49874911056 6850918.795636932, 232473.89110619464 6851690.750260188, 232845.40549430263 6852258.538344535, 233420.7572114478 6852824.683566234, 234242.03105784772 6853551.927064306, 234652.9973309734 6853956.316619083, 234778.261098656 6854322.239858544, 234987.03405506874 6854932.112284642, 235074.49093042576 6855665.274834149, 235080.08351672447 6856358.327552944, 235088.63684527267 6857418.29114165, 235499.93341219332 6857863.449586346, 235952.32698369306 6858349.047577704, 236118.35916413955 6858714.64331025, 236738.4307946739 6859769.676758255, 237152.36106523476 6860540.97890633, 237321.02618005627 6861232.719004814, 237283.8776600199 6861681.495819045, 237123.43815535394 6862008.95540484, 236882.77861955453 6862500.144905132, 236601.35098236636 6862991.662877898, 236442.88371535734 6863563.730744628, 236323.53976718563 6863931.629734549, 236040.79515387252 6864260.075700434, 235635.74618848052 6864589.507970381, 235189.929025559 6864919.268943076, 234825.97632199054 6865289.140636177, 234789.8117609002 6865860.222934643, 234793.09988902265 6866267.90443422, 234838.80007757363 6866879.098020789, 235251.74207853625 6867528.101373331, 235541.06482320157 6868015.018576341, 236116.09366957098 6868540.40248112, 236362.67559570906 6868783.039263383, 236976.50008649222 6869063.484970912, 237385.1686129067 6869182.501302665, 237998.3367231635 6869381.408317338, 238447.44529282022 6869459.32598734, 238734.79678117472 6869701.632647209, 239063.574572079 6870025.146683914, 239391.6946251727 6870267.124238304, 240006.18002799113 6870629.1031323215, 240538.80028909165 6870950.971642937, 240799.58120147669 6871115.65695295, 240864.94681760733 6870948.339080397, 241515.59456146014 6870739.232383268, 242043.60825531709 6870490.34436612, 242735.0237511134 6870280.90806879, 243222.5977742148 6870073.117221587, 243789.73288022768 6869620.058522977, 244640.59943607752 6868960.854431815, 245371.1361322357 6868547.245360502, 245939.58704695682 6868257.257517426, 246873.63457633666 6867801.232776223)))"",13,Goëlo,Paysage boisé et de bosquets"
"ensembles_familles_paysages.2,""MULTIPOLYGON (((200329.09636711003 6867207.701806707, 201286.93414653052 6866017.7379396865, 201680.79294143396 6866030.559231195, 202967.60222945182 6866727.761880883, 203707.01039561158 6866586.89673252, 204073.04428990395 6866495.007005911, 205946.54531954147 6866080.179832889, 207316.71854581515 6864219.312182422, 209111.85394759366 6863877.064232178, 210897.44738823117 6864460.30884424, 211461.52399656794 6864388.807711371, 211581.47583033965 6864267.916912301, 211222.7509177684 6863902.038001711, 210844.7062241324 6863246.496999293, 211517.99256092252 6861967.876015197, 210920.56296171818 6861495.988316024, 210587.27046636614 6861309.791688652, 210239.654352883 6860833.893222857, 210123.53750616312 6860562.000556679, 210394.59631090466 6860838.641636339, 211930.54891998548 6861944.565657725, 211998.5713093517 6862697.54304504, 212837.80491003726 6863076.64672087, 212952.49453518575 6862774.556835634, 213145.83424659952 6861468.341381819, 213331.29602574272 6859183.6993187545, 213399.37538295728 6857511.563040075, 213469.09529310977 6856043.267591721, 213375.74253952113 6854576.287669749, 213107.50391214923 6851642.989155147, 212725.82512628357 6849811.405038691, 212299.4415294286 6847490.942561923, 211750.4287228908 6845130.70167978, 211239.5598786415 6842443.998531051, 210900.62023345404 6840856.703301829, 210593.9558637326 6840014.058582213, 210527.01875625947 6840028.007306364, 209508.81942908326 6840158.515598164, 208614.2345332445 6840451.107158867, 206539.36381126253 6840997.818412426, 205560.9468044134 6841005.693778617, 204460.23062208312 6841014.552474837, 203359.5149218422 6841023.4101717165, 202175.9532728166 6840869.854025583, 200460.77892355237 6840516.724185506, 198990.2093688316 6840161.624464908, 197576.38734504418 6839765.296853262, 196300.0585737764 6839197.485028474, 195956.55321588257 6840507.448490898, 195685.97835870582 6841992.815362302, 195486.02641409897 6843477.616094934, 195254.16278401477 6845386.44585117, 195093.20370575628 6847330.022635289, 194903.17119125888 6850050.751327499, 194712.2859798281 6852665.54952701, 194613.7230069156 6853584.5169008775, 194643.62938250828 6855496.7579065235, 194638.1746182316 6855783.957386068, 194842.80576604878 6856006.507725264, 195088.92554007727 6856078.890323705, 195615.90385142865 6855619.942311646, 195081.62859581312 6856663.577643806, 195649.39299764915 6857674.368443331, 197103.4860772051 6858173.3524565585, 198292.62001936475 6858158.792625288, 198669.4062426713 6858161.758481796, 196056.70738204633 6858616.494296125, 195367.68914456776 6862791.400429448, 195855.27589663753 6863151.251042444, 196072.26803345542 6862047.200978003, 196402.44973307976 6861846.670896713, 196192.49912948726 6864947.408129911, 197452.39215685648 6866898.046579893, 197755.0960582131 6867133.463179567, 198423.3812749855 6866847.265022116, 199256.44648929784 6867666.047555307, 200329.09636711003 6867207.701806707)))"",10,Trégor morlaisien,Paysage de bocage à maille élargie"
"ensembles_familles_paysages.3,""MULTIPOLYGON (((194613.7230069156 6853584.5169008775, 194712.2859798281 6852665.54952701, 194903.17119125888 6850050.751327499, 195093.20370575628 6847330.022635289, 195254.16278401477 6845386.44585117, 195486.02641409897 6843477.616094934, 195685.97835870582 6841992.815362302, 195956.55321588257 6840507.448490898, 196300.0585737764 6839197.485028474, 196226.15592379414 6839164.607137313, 194997.57223217934 6838481.398765192, 193318.25911564945 6837516.4241574, 192294.1693008094 6836913.109472012, 190654.64547594305 6835825.503482291, 189054.9060149273 6834615.2663915865, 188234.65324463794 6834010.310850413, 186760.81909980712 6833247.526153556, 184673.84497744404 6832285.81577391, 182629.9331162931 6831609.143540965, 181323.4266844889 6831375.011455365, 178266.230673222 6831440.309373394, 177611.01646000653 6831078.639142012, 176872.30752013368 6830473.020851082, 176379.50864425546 6830028.508230182, 175558.28723925818 6829301.242579827, 174038.47583997762 6827886.495140173, 173379.34498367645 6827035.619003806, 173212.68356680102 6826588.490750449, 173167.01527177962 6825977.315271436, 173205.16765554924 6825650.854264863, 173365.61996464 6825323.41326321, 173851.22495790734 6824871.05839432, 174337.15604496677 6824459.4700652, 174329.83673696965 6824456.457165645, 173559.9760840825 6824139.543906639, 172904.76968163776 6823777.87009133, 172128.5707526859 6823580.244149655, 170659.66745153663 6823428.937569224, 169639.52345330222 6823314.803661927, 168029.30120627943 6823361.486946828, 167519.17680150515 6823369.654725857, 167076.89426152047 6823394.781982182, 167537.28082762414 6823878.989889389, 167217.49105462665 6824003.469798883, 164260.1888632374 6824344.955715178, 164011.59234365856 6825373.269777806, 165386.51029157895 6825975.849946808, 165005.73055064725 6825971.90549144, 163916.21517438034 6825692.823987078, 163109.71727430646 6824939.785702614, 161508.4845797408 6825901.986469058, 161436.63459605898 6826539.142214661, 163183.4508825473 6827284.65044737, 163005.813254409 6827689.807838329, 161651.2642259174 6827010.111694098, 160886.5869880449 6826987.255120963, 159981.95380969776 6826333.935719544, 157401.37896366895 6826923.207236323, 157440.96545167547 6827249.674602311, 158950.5199276409 6828442.803766668, 158911.42878033756 6829052.714536883, 161155.42296738306 6829611.373737253, 161515.33952855296 6829755.395133455, 161212.0466743632 6829943.701675704, 161108.42682742106 6830482.178292066, 162140.92248637544 6830753.727117241, 162325.87062269496 6831136.993868007, 161977.99298226868 6830998.871872437, 160488.76295553136 6830847.90290052, 159832.5485438112 6831141.965959479, 159433.49938770477 6829854.007606365, 157925.05393347016 6829674.200165281, 157744.53635355784 6830344.203670229, 158696.97648956033 6831976.507105439, 158264.88016752806 6831554.242987789, 156404.3772433194 6830089.097033217, 156062.128278982 6830279.710253629, 156745.14504265634 6831337.54804286, 156627.64576609514 6831390.45352159, 155513.25988159596 6830625.874250014, 155195.57833427715 6830389.571914349, 154492.80279175413 6828985.121496689, 153897.17998929217 6828483.21867191, 151573.1835962357 6828541.7690719385, 151487.04416837078 6828892.225936716, 152777.23969849246 6830148.079474853, 152723.1819857905 6830261.437143549, 149321.57906011248 6829030.445154804, 148599.50052714662 6829211.09708314, 150131.5341883062 6832717.537245718, 151486.048415676 6833518.182904858, 152530.93753197917 6834715.0431750985, 155418.39309606305 6836008.098885111, 155956.69294402306 6836589.412082802, 156333.45393635356 6836715.315702455, 156617.81020245585 6836658.077907125, 156903.1817106395 6836602.830624602, 159221.11791560333 6837783.514193778, 159586.53687682387 6837865.536506246, 163082.22784460674 6840608.769742692, 162894.93329722632 6840680.468746336, 163454.83586288593 6841687.7003661655, 164861.87367011397 6843193.214987955, 165596.5235492983 6843685.546448862, 166419.29631105193 6844121.815688112, 167875.40203556383 6844840.87096298, 169698.85468746081 6845449.54317944, 170830.3989313679 6845834.123159946, 171776.15061274217 6845957.758020595, 173483.54253265995 6846154.01474556, 174587.16600061173 6846328.86731285, 175454.82467614312 6846531.854663968, 176271.05197245942 6846866.470522554, 177377.6218599236 6847408.700597507, 178141.15680786723 6847717.4933477305, 179007.76569779665 6847789.268654013, 180161.14052095526 6847622.551955367, 180762.80715747317 6847381.5330437785, 181547.53430670657 6847060.314627554, 182176.07357463537 6846897.80928386, 183672.90536211943 6847017.008430709, 185407.38427169214 6847317.998360992, 186145.52100098273 6847731.962441652, 186991.9943071893 6848564.948757688, 188076.32934743474 6849605.971113464, 188659.12387930974 6850283.615786251, 189297.77233085112 6851380.705896271, 189618.36074204266 6852086.701281122, 189681.85200580448 6852798.761416706, 189951.62469108088 6852777.760721314, 191527.25056669564 6852976.98627197, 192558.2961426351 6853210.856002586, 193566.60854592884 6854383.265848441, 194484.60620597622 6855616.941373581, 194638.1746182316 6855783.957386068, 194643.62938250828 6855496.7579065235, 194613.7230069156 6853584.5169008775)))"",03,De l'Aulne à  l'Elorn,Paysage de bocage à maille élargie"
"ensembles_familles_paysages.4,""MULTIPOLYGON (((171764.44463292032 6786906.925121863, 172581.76263539505 6786688.023062171, 173278.7170698794 6786591.429358177, 174582.84054138 6786550.641329785, 176069.21204198425 6786538.7269727215, 177039.660512887 6786500.611185556, 178374.11821261176 6786459.575686493, 179283.6549837112 6786391.608649776, 179950.031601618 6786264.919117952, 180646.0116635661 6786046.983631025, 181976.81548735383 6785550.930106919, 183065.92000442324 6785178.15906327, 183881.77363852342 6784777.244038698, 184727.22947720555 6784285.082903902, 185328.79395923647 6783643.198734932, 185808.0468235616 6782880.951689768, 186375.86392953753 6781814.633116031, 186821.36925409484 6780627.95375829, 187295.25731009588 6779198.360125986, 187532.81012549554 6778559.398710716, 187828.83671521524 6777646.945605275, 188093.55432942638 6776613.4023354845, 188511.8908499509 6775821.3127029715, 188871.26546344592 6775242.047085807, 189261.70479109313 6774753.539315268, 189925.14825229556 6774262.838904452, 190527.92371131486 6773772.62576595, 191011.3139379472 6773526.057259446, 191461.20021034282 6772885.393696619, 191820.32836115477 6772275.79519673, 192271.92057082045 6771847.467079359, 192802.33142051206 6771412.437305704, 193194.47488289088 6771136.264174843, 193587.10618558014 6770920.758456702, 193799.44241808943 6770919.051526947, 194741.74007594213 6771154.161427948, 195411.03431371326 6771391.46548253, 196564.69325994485 6771503.531938765, 197353.61517007026 6771527.523386381, 198414.07664395566 6771367.3167298315, 199139.89025405375 6771088.458225539, 200166.111723857 6770443.152085362, 201192.33166696207 6769797.8439371195, 202099.41308983834 6769426.51446693, 202885.40351531026 6769086.495254501, 203581.6134825236 6768898.87625764, 204430.71293655998 6768861.704017063, 205401.14702268963 6768823.553880631, 205916.5756523023 6768789.067608416, 206370.35984670493 6768633.735074899, 206763.23207593226 6768448.557307238, 207002.72540605173 6768052.264779032, 207180.8184710656 6767565.4601525115, 207239.53126422252 6767322.302395616, 207237.33237005922 6767049.299838855, 206930.8196372959 6766657.407655024, 206745.39762200817 6766234.204063094, 206742.95451749454 6765930.86835128, 206921.04701103433 6765444.064422203, 207038.9610001103 6765018.416678917, 207220.22962477372 6764925.949602229, 207584.2327490782 6764923.0157962125, 208313.46079382417 6765068.815805942, 209226.15681237832 6765395.150214797, 209591.13769312087 6765513.550202646, 210016.54146876017 6765601.127828481, 210561.08016852156 6765414.724588606, 211345.10954403377 6764832.028129748, 211767.57995969662 6764555.602280764, 212093.96847118804 6764279.1253404, 210850.7417706065 6760888.415721605, 210087.57533646404 6760799.636442838, 208625.02765584964 6761345.0362460585, 205397.84732030594 6761778.74124962, 205006.21067851933 6761788.889633685, 202880.14081540646 6762707.353863472, 203056.53533329692 6763889.078118983, 202089.30074111116 6763277.312574753, 200213.4585635375 6763129.529067821, 197853.96152405912 6765217.01978218, 197606.61665998265 6765524.788615935, 197531.70042946102 6765901.120778469, 197940.58698008355 6766544.3688048525, 199505.89590915048 6767591.018907837, 201405.6175983458 6768097.354683257, 202146.9239327889 6767828.575211218, 202536.0894415431 6767759.489443894, 202846.20413123886 6767677.05000513, 203619.19916813122 6768241.4181857705, 203811.13507181808 6768498.687693409, 202778.57526517066 6767965.388504084, 201263.215953946 6768407.280070302, 200145.9467872503 6768026.5520076845, 199489.20984036278 6768373.593226108, 198448.93516468722 6767253.769109993, 196687.6225186435 6766437.528191896, 196080.86666040093 6767407.715008411, 195773.40330700827 6770925.673880779, 195929.22614718595 6771290.160081283, 195745.62956872652 6771291.511572356, 195604.11943050585 6771123.894554625, 195371.56231105374 6770909.918355607, 195656.34681820206 6770659.805456053, 195267.17936462804 6769610.6858361745, 195736.22454551782 6768539.677689999, 195380.2408260533 6767889.007534925, 195981.31049809093 6766460.195160301, 195944.18639006407 6766068.774611661, 195760.55442476232 6765725.498828631, 194722.88486890518 6765177.241896006, 194328.79850213684 6765131.445200154, 191563.3086553595 6765072.731575617, 190869.24694751785 6765376.09263485, 190713.2954069231 6765741.083713823, 188865.95310707384 6766155.632868071, 187758.65569077042 6765895.717529619, 187473.88669957174 6767018.200360401, 184485.02597095654 6771123.279899924, 185323.74257584318 6772779.3627886595, 185969.768966156 6773212.864150177, 186288.3781674432 6773441.141932057, 185912.89779802592 6773348.224819268, 184575.67555869924 6772580.513816026, 183864.20295907173 6772832.047854584, 183659.97215154383 6773158.455513053, 184287.79488912894 6773565.125041087, 184251.8989220673 6773948.141010476, 183809.2619544267 6774576.249079051, 182764.7722377432 6775045.3025744995, 182377.74520011968 6776127.642222576, 181807.34502077213 6776649.851587734, 181447.98950420896 6777693.997314771, 181704.88958263764 6778824.136529452, 181045.30737823452 6777947.050963711, 179957.39857058565 6778111.667452309, 179216.38866176247 6778792.134593079, 178939.1113465415 6778110.841215142, 178268.20213084796 6778312.083481727, 178289.02347258915 6777918.19485915, 178884.65450713574 6777426.762141972, 178399.53612007428 6776373.401323948, 178481.75097001455 6773668.660535992, 174209.9622572409 6773192.26887459, 173439.04512208863 6773757.05003554, 171141.50841182773 6774981.603582242, 171262.95115500106 6775047.583083383, 173454.11655421124 6773891.833415988, 173486.31086396158 6774043.467525325, 172133.7610035548 6775225.474651708, 172358.42749968218 6775951.15865319, 171691.84156795323 6775694.68538592, 171349.47255531955 6775992.219619184, 170947.64989244798 6775355.892385071, 170207.18100010557 6775231.916804645, 168743.1466149115 6776967.422851685, 169233.3923857098 6777415.176435587, 169590.9135706108 6777262.418674155, 168314.35880795633 6778326.898181343, 168744.21261251648 6778845.086720842, 168981.13943581108 6779106.003380333, 167881.33528859576 6778908.957612812, 167169.2605002243 6779834.011916365, 167089.69335380988 6781002.827542183, 167511.19678590528 6782099.679073816, 169553.19995347178 6783151.57363462, 170363.12270232022 6783960.513747828, 171721.7553859459 6783286.093371412, 172076.16001652775 6783118.369234187, 172534.2975440888 6782801.917554806, 172813.02791332337 6782792.688879701, 171250.01824198605 6783900.445141681, 171922.08799292962 6784715.485428884, 170870.1724376505 6784260.238593397, 170256.55944323156 6784503.987371407, 170817.07483791444 6786213.052124782, 171162.61181874597 6786583.268824731, 170756.21807187737 6786780.399087702, 170407.57896155515 6786804.994647998, 170215.6000308838 6786623.83315743, 169642.62579563295 6786571.297644408, 169816.4142037474 6786067.422164527, 169506.3189942193 6785405.370959201, 169588.67468853353 6783463.070850176, 167563.10450693395 6782342.092914774, 166809.19917284476 6781081.7057654485, 166749.04078151158 6781880.98222138, 166849.76977577072 6783093.615408331, 167129.34174851002 6783910.449230712, 167499.91620924033 6784726.554465252, 167900.58193571446 6785512.083096374, 168268.48213136464 6785994.513649957, 168910.11923100636 6786565.759749257, 169459.0518720711 6786925.39564039, 169824.03418353945 6787043.815987412, 170491.8715056664 6787099.137872118, 171764.44463292032 6786906.925121863)))"",09,Cornouaille littorale,Paysage de littoral urbanisé"
"ensembles_familles_paysages.5,""MULTIPOLYGON (((140681.167751365 6826137.4051093515, 142107.5462758313 6825051.732764124, 144100.28668802103 6827311.309788708, 144476.665420803 6827014.49932586, 143445.36327186204 6825890.486437509, 143979.0472632876 6824519.134413239, 144261.77235807618 6824258.049090292, 146540.82735490846 6824704.540367015, 147538.81605403975 6825286.177586519, 150219.67626735463 6824866.0277470285, 151032.37215270824 6823145.6754612, 152538.9384242691 6822841.829045385, 152925.36030172976 6822801.764363459, 153900.4325071146 6823016.8198151365, 154229.8083216109 6822966.218143457, 155400.77021610388 6823808.286786822, 156116.67292046838 6823730.609251724, 156466.68162080902 6823635.871181336, 159317.35356089694 6824705.338665131, 161224.19644283282 6824344.296310836, 162020.47034951032 6823820.262832145, 161695.82367718616 6823338.187143075, 160784.0568808592 6823541.359987501, 160214.38141213276 6823035.263846316, 159997.3667287993 6822016.683686302, 161677.43917097605 6821166.7865533205, 161938.98242839915 6820881.880923514, 161751.37059923494 6820165.864625124, 162460.60164016718 6819879.371763226, 162906.36658325884 6819263.212014259, 163082.49904749228 6818920.030586877, 165056.659662802 6819603.7440252835, 165285.0536769922 6818174.873369318, 165707.08984265418 6817590.882581325, 165768.78019756498 6818305.906566645, 166924.62000138115 6818257.670687628, 169191.76549088117 6817841.767881341, 170849.0372195911 6816892.11084293, 172499.19596803072 6817548.432225586, 172642.11870464624 6817301.450717443, 172104.62586550182 6815076.254265239, 172079.55700930755 6814691.713454564, 172700.10642514087 6816806.316730886, 172938.24131888803 6817092.214688898, 173756.90628493077 6818489.712406972, 173751.91037631035 6818489.752462831, 173592.90883216984 6818600.953954752, 170998.56825130177 6817469.524193226, 170278.1257382019 6817728.130204012, 169945.58023235865 6818380.360416985, 169217.47935140796 6818182.333104275, 166167.90208293684 6818853.337868366, 165118.41800215386 6819953.014290438, 163606.01753450616 6819652.341943634, 163253.5888588673 6819819.05538924, 161146.05907851702 6822448.188554251, 162307.32509860047 6822577.793262436, 164065.93821708264 6823424.128267985, 165194.54692105122 6823219.215416772, 166702.2851927745 6823560.895351041, 167024.2961495415 6823339.462384426, 167076.89426152047 6823394.781982182, 167519.17680150515 6823369.654725857, 168029.30120627943 6823361.486946828, 169639.52345330222 6823314.803661927, 170659.66745153663 6823428.937569224, 172128.5707526859 6823580.244149655, 172904.76968163776 6823777.87009133, 173559.9760840825 6824139.543906639, 174329.83673696965 6824456.457165645, 174415.68562995433 6824420.788329114, 174781.10278213012 6824239.679201937, 175688.57897083275 6823795.101805879, 176158.49049334734 6823317.591551309, 176593.4233057922 6823022.570639042, 176591.6316705633 6823009.114758177, 176554.64559889812 6822731.348532191, 176514.69869214628 6822294.369629074, 176330.74877225078 6822077.195242833, 176219.6773413113 6821859.436437775, 176326.0719892367 6821494.167392597, 176505.9295106047 6821201.192464441, 176431.29731579346 6820983.141358063, 176279.98683818185 6820291.965380988, 176273.84844191984 6819526.74248554, 176188.40104656777 6817960.443203852, 176202.8872241457 6815223.575015764, 176229.38710862922 6813984.355432632, 176298.46467787266 6813510.063865012, 176437.49642915366 6812670.7980415, 176431.64938791865 6811942.018637586, 176379.7150624523 6810011.048237293, 176477.85073695134 6809391.625359902, 176761.24387348467 6807602.869869639, 176917.00811101892 6806165.000427132, 176917.31214811985 6806162.193676134, 175718.63753551344 6806645.539956314, 173503.77124747983 6807647.208693012, 172162.2611239819 6808496.112375466, 169843.3301148119 6810154.564194534, 168140.0548655584 6811334.343740848, 166728.28669788293 6812511.7877351185, 165821.11185750796 6812992.799062726, 164111.69511421025 6813407.348692354, 162910.3787543202 6813562.735957809, 161635.01743222075 6813572.9501051605, 160141.31435390085 6813621.351948057, 158609.42225532117 6813451.408968101, 158086.52431500156 6813267.877154083, 158033.78866584203 6813415.190058731, 157410.95413639012 6813757.944224612, 157225.54113759473 6814439.968837301, 156873.16906510072 6814488.755282015, 156076.3168754687 6814814.910614055, 153464.53856259026 6814997.679871418, 152910.36056184256 6816303.233956525, 151176.02749052295 6816865.726457002, 150903.2830634514 6817124.733448559, 149563.99947162613 6817851.9533897, 148788.6812751979 6817872.137957723, 148311.85987389833 6818479.542350351, 146869.68984784558 6819087.66209783, 144536.04993413633 6819062.328209289, 144177.01950203266 6818903.303568592, 143789.09502426593 6818254.838011362, 144033.01150071353 6817514.385852826, 142895.37238365633 6816463.182435997, 141822.39648242574 6814374.160757663, 140603.39805553667 6813395.55933759, 140213.82113616297 6812289.418023071, 139459.11914451933 6812137.5499776285, 139076.13884612126 6812733.207256367, 138909.0892903905 6813088.3020213, 139524.40267560387 6813555.071807682, 139809.33390998596 6815447.520958921, 139418.96767607145 6818497.589362858, 138877.3414517527 6819500.243177694, 140642.7153934557 6820195.676106877, 140836.46751059464 6820931.635872411, 140274.6004186914 6821902.475148274, 140015.04966375208 6822187.358064464, 138168.94447174377 6821644.465625475, 137063.26014370308 6821967.0797524545, 136244.32512399042 6822783.0728456685, 135261.27030558104 6822818.896442482, 135680.67665121926 6823906.82203696, 135496.3906501719 6824982.575606507, 136606.4509276722 6825333.480693687, 136984.8946997904 6825295.484853495, 137977.07063242828 6824273.243119487, 139349.7466828772 6824972.814406356, 139588.0561918004 6825281.705415198, 139576.0545000668 6825906.385657001, 139087.0138840481 6829365.995408495, 140951.67356683337 6830854.117736878, 142108.95425194327 6831109.704271601, 142422.79909536277 6830615.523658529, 141746.35854098317 6829628.580397201, 141160.63542193535 6827737.512499948, 140512.5281038772 6827294.98313923, 140570.30666720623 6826521.03565877, 140681.167751365 6826137.4051093515)))"",04,Crozon-Aulne maritime,Paysage cultivé avec talus"
